x,y,z,n1,n2,n3
19,2.0,19,0.12,0.98,-0.12
19,2.125,20,0.12,0.98,-0.12
18,2.25,20,-0.11,-0.84,-0.53
18,1.625,21,-0.11,-0.84,-0.53
19,2.125,20,-0.11,-0.84,-0.53
18,1.625,21,-0.35,0.93,0.12
19,2.125,20,-0.35,0.93,0.12
19,2.0,21,-0.35,0.93,0.12
18,1.625,21,0.24,-0.64,0.73
18,2.75,22,0.24,-0.64,0.73
19,2.0,21,0.24,-0.64,0.73
18,2.75,22,0.44,0.87,-0.22
19,2.0,21,0.44,0.87,-0.22
19,2.25,22,0.44,0.87,-0.22
18,2.75,22,-0.3,-0.6,-0.75
18,1.5,23,-0.3,-0.6,-0.75
19,2.25,22,-0.3,-0.6,-0.75
18,1.5,23,-0.44,0.87,0.22
19,2.25,22,-0.44,0.87,0.22
19,2.0,23,-0.44,0.87,0.22
18,1.5,23,0.32,-0.63,0.71
18,2.625,24,0.32,-0.63,0.71
19,2.0,23,0.32,-0.63,0.71
18,2.625,24,0.34,0.91,-0.23
19,2.0,23,0.34,0.91,-0.23
19,2.25,24,0.34,0.91,-0.23
18,2.625,24,-0.35,-0.93,-0.12
18,2.5,25,-0.35,-0.93,-0.12
19,2.25,24,-0.35,-0.93,-0.12
18,2.5,25,0.0,0.97,-0.24
19,2.25,24,0.0,0.97,-0.24
19,2.5,25,0.0,0.97,-0.24
18,2.5,25,0.0,-0.94,0.35
18,2.875,26,0.0,-0.94,0.35
19,2.5,25,0.0,-0.94,0.35
18,2.875,26,0.57,0.77,0.29
19,2.5,25,0.57,0.77,0.29
19,2.125,26,0.57,0.77,0.29
18,2.875,26,-0.51,-0.69,-0.51
18,2.125,27,-0.51,-0.69,-0.51
19,2.125,26,-0.51,-0.69,-0.51
18,2.125,27,0.24,0.94,0.24
19,2.125,26,0.24,0.94,0.24
19,1.875,27,0.24,0.94,0.24
18,2.125,27,-0.21,-0.83,0.52
18,2.75,28,-0.21,-0.83,0.52
19,1.875,27,-0.21,-0.83,0.52
18,2.75,28,0.78,0.56,0.28
19,1.875,27,0.78,0.56,0.28
19,1.375,28,0.78,0.56,0.28
18,2.75,28,-0.77,-0.56,-0.31
18,2.2,29,-0.77,-0.56,-0.31
19,1.375,28,-0.77,-0.56,-0.31
18,2.2,29,0.62,0.78,-0.02
19,1.375,28,0.62,0.78,-0.02
19,1.4,29,0.62,0.78,-0.02
19,2.8,0,0.51,-0.86,-0.04
19,2.75,1,0.51,-0.86,-0.04
20,3.4,0,0.51,-0.86,-0.04
19,2.75,1,-0.44,0.89,0.13
20,3.4,0,-0.44,0.89,0.13
20,3.25,1,-0.44,0.89,0.13
19,2.75,1,0.42,-0.85,0.32
19,3.125,2,0.42,-0.85,0.32
20,3.25,1,0.42,-0.85,0.32
19,3.125,2,0.12,0.96,0.24
20,3.25,1,0.12,0.96,0.24
20,3.0,2,0.12,0.96,0.24
19,3.125,2,-0.09,-0.75,-0.66
19,2.25,3,-0.09,-0.75,-0.66
20,3.0,2,-0.09,-0.75,-0.66
19,2.25,3,0.17,0.7,0.7
20,3.0,2,0.17,0.7,0.7
20,2.0,3,0.17,0.7,0.7
19,2.25,3,-0.24,-0.94,0.24
19,2.5,4,-0.24,-0.94,0.24
20,2.0,3,-0.24,-0.94,0.24
19,2.5,4,0.53,0.84,0.11
20,2.0,3,0.53,0.84,0.11
20,1.875,4,0.53,0.84,0.11
19,2.5,4,-0.52,-0.83,-0.21
19,2.25,5,-0.52,-0.83,-0.21
20,1.875,4,-0.52,-0.83,-0.21
19,2.25,5,-0.21,0.83,-0.52
20,1.875,4,-0.21,0.83,-0.52
20,2.5,5,-0.21,0.83,-0.52
19,2.25,5,0.23,-0.91,0.34
19,2.625,6,0.23,-0.91,0.34
20,2.5,5,0.23,-0.91,0.34
19,2.625,6,0.6,0.6,0.53
20,2.5,5,0.6,0.6,0.53
20,1.625,6,0.6,0.6,0.53
19,2.625,6,-0.68,-0.68,-0.26
19,2.25,7,-0.68,-0.68,-0.26
20,1.625,6,-0.68,-0.68,-0.26
19,2.25,7,0.6,0.8,0.1
20,1.625,6,0.6,0.8,0.1
20,1.5,7,0.6,0.8,0.1
19,2.25,7,-0.45,-0.59,-0.67
19,1.125,8,-0.45,-0.59,-0.67
20,1.5,7,-0.45,-0.59,-0.67
19,1.125,8,0.11,0.89,0.44
20,1.5,7,0.11,0.89,0.44
20,1.0,8,0.11,0.89,0.44
19,1.125,8,-0.12,-0.99,0.0
19,1.125,9,-0.12,-0.99,0.0
20,1.0,8,-0.12,-0.99,0.0
19,1.125,9,-0.39,0.78,-0.49
20,1.0,8,-0.39,0.78,-0.49
20,1.625,9,-0.39,0.78,-0.49
19,1.125,9,0.35,-0.7,0.62
19,2.0,10,0.35,-0.7,0.62
20,1.625,9,0.35,-0.7,0.62
19,2.0,10,-0.21,0.83,-0.52
20,1.625,9,-0.21,0.83,-0.52
20,2.25,10,-0.21,0.83,-0.52
19,2.0,10,0.21,-0.83,0.52
19,2.625,11,0.21,-0.83,0.52
20,2.25,10,0.21,-0.83,0.52
19,2.625,11,-0.29,0.77,-0.57
20,2.25,10,-0.29,0.77,-0.57
20,3.0,11,-0.29,0.77,-0.57
19,2.625,11,0.29,-0.77,0.57
19,3.375,12,0.29,-0.77,0.57
20,3.0,11,0.29,-0.77,0.57
19,3.375,12,0.35,0.94,-0.0
20,3.0,11,0.35,0.94,-0.0
20,3.0,12,0.35,0.94,-0.0
19,3.375,12,-0.33,-0.88,-0.33
19,3.0,13,-0.33,-0.88,-0.33
20,3.0,12,-0.33,-0.88,-0.33
19,3.0,13,0.24,0.94,0.24
20,3.0,12,0.24,0.94,0.24
20,2.75,13,0.24,0.94,0.24
19,3.0,13,-0.22,-0.87,-0.44
19,2.5,14,-0.22,-0.87,-0.44
20,2.75,13,-0.22,-0.87,-0.44
19,2.5,14,-0.12,0.98,0.12
20,2.75,13,-0.12,0.98,0.12
20,2.625,14,-0.12,0.98,0.12
19,2.5,14,0.11,-0.84,-0.53
19,1.875,15,0.11,-0.84,-0.53
20,2.625,14,0.11,-0.84,-0.53
19,1.875,15,-0.11,0.84,0.53
20,2.625,14,-0.11,0.84,0.53
20,2.0,15,-0.11,0.84,0.53
19,1.875,15,0.12,-0.98,0.12
19,2.0,16,0.12,-0.98,0.12
20,2.0,15,0.12,-0.98,0.12
19,2.0,16,-0.24,0.94,-0.24
20,2.0,15,-0.24,0.94,-0.24
20,2.25,16,-0.24,0.94,-0.24
19,2.0,16,0.2,-0.78,0.59
19,2.75,17,0.2,-0.78,0.59
20,2.25,16,0.2,-0.78,0.59
19,2.75,17,0.53,0.84,0.11
20,2.25,16,0.53,0.84,0.11
20,2.125,17,0.53,0.84,0.11
19,2.75,17,-0.53,-0.84,-0.11
19,2.625,18,-0.53,-0.84,-0.11
20,2.125,17,-0.53,-0.84,-0.11
19,2.625,18,0.53,0.84,0.11
20,2.125,17,0.53,0.84,0.11
20,2.0,18,0.53,0.84,0.11
19,2.625,18,-0.47,-0.75,-0.47
19,2.0,19,-0.47,-0.75,-0.47
20,2.0,18,-0.47,-0.75,-0.47
19,2.0,19,0.24,0.94,0.24
20,2.0,18,0.24,0.94,0.24
20,1.75,19,0.24,0.94,0.24
19,2.0,19,-0.24,-0.96,0.12
19,2.125,20,-0.24,-0.96,0.12
20,1.75,19,-0.24,-0.96,0.12
19,2.125,20,0.0,0.94,-0.35
20,1.75,19,0.0,0.94,-0.35
20,2.125,20,0.0,0.94,-0.35
19,2.125,20,0.0,-0.99,-0.12
19,2.0,21,0.0,-0.99,-0.12
20,2.125,20,0.0,-0.99,-0.12
19,2.0,21,0.0,0.99,0.12
20,2.125,20,0.0,0.99,0.12
20,2.0,21,0.0,0.99,0.12
19,2.0,21,0.0,-0.97,0.24
19,2.25,22,0.0,-0.97,0.24
20,2.0,21,0.0,-0.97,0.24
19,2.25,22,0.44,0.87,0.22
20,2.0,21,0.44,0.87,0.22
20,1.75,22,0.44,0.87,0.22
19,2.25,22,-0.44,-0.87,-0.22
19,2.0,23,-0.44,-0.87,-0.22
20,1.75,22,-0.44,-0.87,-0.22
19,2.0,23,0.51,0.81,0.3
20,1.75,22,0.51,0.81,0.3
20,1.375,23,0.51,0.81,0.3
19,2.0,23,-0.52,-0.83,0.21
19,2.25,24,-0.52,-0.83,0.21
20,1.375,23,-0.52,-0.83,0.21
19,2.25,24,0.32,0.85,-0.42
20,1.375,23,0.32,0.85,-0.42
20,1.875,24,0.32,0.85,-0.42
19,2.25,24,-0.34,-0.91,0.23
19,2.5,25,-0.34,-0.91,0.23
20,1.875,24,-0.34,-0.91,0.23
19,2.5,25,-0.18,0.74,-0.65
20,1.875,24,-0.18,0.74,-0.65
20,2.75,25,-0.18,0.74,-0.65
19,2.5,25,0.23,-0.91,-0.34
19,2.125,26,0.23,-0.91,-0.34
20,2.75,25,0.23,-0.91,-0.34
19,2.125,26,-0.11,0.89,0.44
20,2.75,25,-0.11,0.89,0.44
20,2.25,26,-0.11,0.89,0.44
19,2.125,26,0.12,-0.96,-0.24
19,1.875,27,0.12,-0.96,-0.24
20,2.25,26,0.12,-0.96,-0.24
19,1.875,27,0.11,0.89,0.44
20,2.25,26,0.11,0.89,0.44
20,1.75,27,0.11,0.89,0.44
19,1.875,27,-0.11,-0.89,-0.44
19,1.375,28,-0.11,-0.89,-0.44
20,1.75,27,-0.11,-0.89,-0.44
19,1.375,28,0.0,0.94,0.35
20,1.75,27,0.0,0.94,0.35
20,1.375,28,0.0,0.94,0.35
19,1.375,28,0.0,-1.0,0.02
19,1.4,29,0.0,-1.0,0.02
20,1.375,28,0.0,-1.0,0.02
19,1.4,29,-0.19,0.96,-0.22
20,1.375,28,-0.19,0.96,-0.22
20,1.6,29,-0.19,0.96,-0.22
20,3.4,0,0.51,-0.85,-0.13
20,3.25,1,0.51,-0.85,-0.13
21,4.0,0,0.51,-0.85,-0.13
20,3.25,1,0.3,0.6,0.75
21,4.0,0,0.3,0.6,0.75
21,2.75,1,0.3,0.6,0.75
20,3.25,1,-0.44,-0.87,-0.22
20,3.0,2,-0.44,-0.87,-0.22
21,2.75,1,-0.44,-0.87,-0.22
20,3.0,2,0.68,0.46,0.57
21,2.75,1,0.68,0.46,0.57
21,1.5,2,0.68,0.46,0.57
20,3.0,2,-0.73,-0.49,-0.49
20,2.0,3,-0.73,-0.49,-0.49
21,1.5,2,-0.73,-0.49,-0.49
20,2.0,3,0.24,0.94,-0.24
21,1.5,2,0.24,0.94,-0.24
21,1.75,3,0.24,0.94,-0.24
20,2.0,3,-0.24,-0.96,-0.12
20,1.875,4,-0.24,-0.96,-0.12
21,1.75,3,-0.24,-0.96,-0.12
20,1.875,4,0.12,0.99,-0.0
21,1.75,3,0.12,0.99,-0.0
21,1.75,4,0.12,0.99,-0.0
20,1.875,4,-0.11,-0.84,0.53
20,2.5,5,-0.11,-0.84,0.53
21,1.75,4,-0.11,-0.84,0.53
20,2.5,5,-0.17,0.7,-0.7
21,1.75,4,-0.17,0.7,-0.7
21,2.75,5,-0.17,0.7,-0.7
20,2.5,5,0.18,-0.74,-0.65
20,1.625,6,0.18,-0.74,-0.65
21,2.75,5,0.18,-0.74,-0.65
20,1.625,6,-0.57,0.77,0.29
21,2.75,5,-0.57,0.77,0.29
21,2.375,6,-0.57,0.77,0.29
20,1.625,6,0.6,-0.8,-0.1
20,1.5,7,0.6,-0.8,-0.1
21,2.375,6,0.6,-0.8,-0.1
20,1.5,7,-0.66,0.75,0.0
21,2.375,6,-0.66,0.75,0.0
21,2.375,7,-0.66,0.75,0.0
20,1.5,7,0.62,-0.7,-0.35
20,1.0,8,0.62,-0.7,-0.35
21,2.375,7,0.62,-0.7,-0.35
20,1.0,8,-0.68,0.68,0.26
21,2.375,7,-0.68,0.68,0.26
21,2.0,8,-0.68,0.68,0.26
20,1.0,8,0.65,-0.65,0.4
20,1.625,9,0.65,-0.65,0.4
21,2.0,8,0.65,-0.65,0.4
20,1.625,9,-0.52,0.83,-0.21
21,2.0,8,-0.52,0.83,-0.21
21,2.25,9,-0.52,0.83,-0.21
20,1.625,9,0.47,-0.75,0.47
20,2.25,10,0.47,-0.75,0.47
21,2.25,9,0.47,-0.75,0.47
20,2.25,10,-0.33,0.88,-0.33
21,2.25,9,-0.33,0.88,-0.33
21,2.625,10,-0.33,0.88,-0.33
20,2.25,10,0.29,-0.77,0.57
20,3.0,11,0.29,-0.77,0.57
21,2.625,10,0.29,-0.77,0.57
20,3.0,11,0.35,0.94,-0.0
21,2.625,10,0.35,0.94,-0.0
21,2.625,11,0.35,0.94,-0.0
20,3.0,11,-0.35,-0.94,0.0
20,3.0,12,-0.35,-0.94,0.0
21,2.625,11,-0.35,-0.94,0.0
20,3.0,12,0.12,0.96,-0.24
21,2.625,11,0.12,0.96,-0.24
21,2.875,12,0.12,0.96,-0.24
20,3.0,12,-0.12,-0.96,-0.24
20,2.75,13,-0.12,-0.96,-0.24
21,2.875,12,-0.12,-0.96,-0.24
20,2.75,13,0.39,0.78,0.49
21,2.875,12,0.39,0.78,0.49
21,2.25,13,0.39,0.78,0.49
20,2.75,13,-0.44,-0.89,-0.11
20,2.625,14,-0.44,-0.89,-0.11
21,2.25,13,-0.44,-0.89,-0.11
20,2.625,14,0.65,0.65,0.4
21,2.25,13,0.65,0.65,0.4
21,1.625,14,0.65,0.65,0.4
20,2.625,14,-0.65,-0.65,-0.4
20,2.0,15,-0.65,-0.65,-0.4
21,1.625,14,-0.65,-0.65,-0.4
20,2.0,15,0.52,0.83,0.21
21,1.625,14,0.52,0.83,0.21
21,1.375,15,0.52,0.83,0.21
20,2.0,15,-0.52,-0.83,0.21
20,2.25,16,-0.52,-0.83,0.21
21,1.375,15,-0.52,-0.83,0.21
20,2.25,16,0.6,0.8,-0.1
21,1.375,15,0.6,0.8,-0.1
21,1.5,16,0.6,0.8,-0.1
20,2.25,16,-0.6,-0.8,-0.1
20,2.125,17,-0.6,-0.8,-0.1
21,1.5,16,-0.6,-0.8,-0.1
20,2.125,17,-0.1,0.8,-0.6
21,1.5,16,-0.1,0.8,-0.6
21,2.25,17,-0.1,0.8,-0.6
20,2.125,17,0.12,-0.98,-0.12
20,2.0,18,0.12,-0.98,-0.12
21,2.25,17,0.12,-0.98,-0.12
20,2.0,18,-0.35,0.93,-0.12
21,2.25,17,-0.35,0.93,-0.12
21,2.375,18,-0.35,0.93,-0.12
20,2.0,18,0.34,-0.91,-0.23
20,1.75,19,0.34,-0.91,-0.23
21,2.375,18,0.34,-0.91,-0.23
20,1.75,19,-0.65,0.74,-0.18
21,2.375,18,-0.65,0.74,-0.18
21,2.625,19,-0.65,0.74,-0.18
20,1.75,19,0.63,-0.72,0.27
20,2.125,20,0.63,-0.72,0.27
21,2.625,19,0.63,-0.72,0.27
20,2.125,20,0.2,0.78,0.59
21,2.625,19,0.2,0.78,0.59
21,1.875,20,0.2,0.78,0.59
20,2.125,20,-0.24,-0.96,-0.12
20,2.0,21,-0.24,-0.96,-0.12
21,1.875,20,-0.24,-0.96,-0.12
20,2.0,21,0.0,0.99,-0.12
21,1.875,20,0.0,0.99,-0.12
21,2.0,21,0.0,0.99,-0.12
20,2.0,21,0.0,-0.97,-0.24
20,1.75,22,0.0,-0.97,-0.24
21,2.0,21,0.0,-0.97,-0.24
20,1.75,22,-0.35,0.93,-0.12
21,2.0,21,-0.35,0.93,-0.12
21,2.125,22,-0.35,0.93,-0.12
20,1.75,22,0.33,-0.88,-0.33
20,1.375,23,0.33,-0.88,-0.33
21,2.125,22,0.33,-0.88,-0.33
20,1.375,23,-0.53,0.84,0.11
21,2.125,22,-0.53,0.84,0.11
21,2.0,23,-0.53,0.84,0.11
20,1.375,23,0.49,-0.78,0.39
20,1.875,24,0.49,-0.78,0.39
21,2.0,23,0.49,-0.78,0.39
20,1.875,24,-0.24,0.96,-0.12
21,2.0,23,-0.24,0.96,-0.12
21,2.125,24,-0.24,0.96,-0.12
20,1.875,24,0.18,-0.74,0.65
20,2.75,25,0.18,-0.74,0.65
21,2.125,24,0.18,-0.74,0.65
20,2.75,25,0.34,0.91,-0.23
21,2.125,24,0.34,0.91,-0.23
21,2.375,25,0.34,0.91,-0.23
20,2.75,25,-0.32,-0.85,-0.42
20,2.25,26,-0.32,-0.85,-0.42
21,2.375,25,-0.32,-0.85,-0.42
20,2.25,26,-0.34,0.91,-0.23
21,2.375,25,-0.34,0.91,-0.23
21,2.625,26,-0.34,0.91,-0.23
20,2.25,26,0.32,-0.85,-0.42
20,1.75,27,0.32,-0.85,-0.42
21,2.625,26,0.32,-0.85,-0.42
20,1.75,27,-0.1,0.8,0.6
21,2.625,26,-0.1,0.8,0.6
21,1.875,27,-0.1,0.8,0.6
20,1.75,27,0.12,-0.93,-0.35
20,1.375,28,0.12,-0.93,-0.35
21,1.875,27,0.12,-0.93,-0.35
20,1.375,28,-0.35,0.93,0.12
21,1.875,27,-0.35,0.93,0.12
21,1.75,28,-0.35,0.93,0.12
20,1.375,28,0.34,-0.92,0.21
20,1.6,29,0.34,-0.92,0.21
21,1.75,28,0.34,-0.92,0.21
20,1.6,29,0.43,0.72,0.54
21,1.75,28,0.43,0.72,0.54
21,1.0,29,0.43,0.72,0.54
21,4.0,0,-0.66,-0.47,-0.59
21,2.75,1,-0.66,-0.47,-0.59
22,2.6,0,-0.66,-0.47,-0.59
21,2.75,1,0.0,0.99,-0.15
22,2.6,0,0.0,0.99,-0.15
22,2.75,1,0.0,0.99,-0.15
21,2.75,1,0.0,-0.62,-0.78
21,1.5,2,0.0,-0.62,-0.78
22,2.75,1,0.0,-0.62,-0.78
21,1.5,2,-0.27,0.72,0.63
22,2.75,1,-0.27,0.72,0.63
22,1.875,2,-0.27,0.72,0.63
21,1.5,2,0.34,-0.91,0.23
21,1.75,3,0.34,-0.91,0.23
22,1.875,2,0.34,-0.91,0.23
21,1.75,3,-0.57,0.66,-0.49
22,1.875,2,-0.57,0.66,-0.49
22,2.625,3,-0.57,0.66,-0.49
21,1.75,3,0.66,-0.75,0.0
21,1.75,4,0.66,-0.75,0.0
22,2.625,3,0.66,-0.75,0.0
21,1.75,4,-0.42,0.85,0.32
22,2.625,3,-0.42,0.85,0.32
22,2.25,4,-0.42,0.85,0.32
21,1.75,4,0.33,-0.67,0.67
21,2.75,5,0.33,-0.67,0.67
22,2.25,4,0.33,-0.67,0.67
21,2.75,5,-0.11,0.84,-0.53
22,2.25,4,-0.11,0.84,-0.53
22,2.875,5,-0.11,0.84,-0.53
21,2.75,5,0.12,-0.93,-0.35
21,2.375,6,0.12,-0.93,-0.35
22,2.875,5,0.12,-0.93,-0.35
21,2.375,6,0.0,0.89,0.45
22,2.875,5,0.0,0.89,0.45
22,2.375,6,0.0,0.89,0.45
21,2.375,6,0.0,-1.0,0.0
21,2.375,7,0.0,-1.0,0.0
22,2.375,6,0.0,-1.0,0.0
21,2.375,7,-0.12,0.98,-0.12
22,2.375,6,-0.12,0.98,-0.12
22,2.5,7,-0.12,0.98,-0.12
21,2.375,7,0.12,-0.93,-0.35
21,2.0,8,0.12,-0.93,-0.35
22,2.5,7,0.12,-0.93,-0.35
21,2.0,8,0.11,0.84,0.53
22,2.5,7,0.11,0.84,0.53
22,1.875,8,0.11,0.84,0.53
21,2.0,8,-0.12,-0.96,0.24
21,2.25,9,-0.12,-0.96,0.24
22,1.875,8,-0.12,-0.96,0.24
21,2.25,9,-0.29,0.77,-0.57
22,1.875,8,-0.29,0.77,-0.57
22,2.625,9,-0.29,0.77,-0.57
21,2.25,9,0.33,-0.88,0.33
21,2.625,10,0.33,-0.88,0.33
22,2.625,9,0.33,-0.88,0.33
21,2.625,10,-0.41,0.82,-0.41
22,2.625,9,-0.41,0.82,-0.41
22,3.125,10,-0.41,0.82,-0.41
21,2.625,10,0.45,-0.89,0.0
21,2.625,11,0.45,-0.89,0.0
22,3.125,10,0.45,-0.89,0.0
21,2.625,11,0.27,0.72,0.63
22,3.125,10,0.27,0.72,0.63
22,2.25,11,0.27,0.72,0.63
21,2.625,11,-0.34,-0.91,0.23
21,2.875,12,-0.34,-0.91,0.23
22,2.25,11,-0.34,-0.91,0.23
21,2.875,12,0.53,0.85,-0.0
22,2.25,11,0.53,0.85,-0.0
22,2.25,12,0.53,0.85,-0.0
21,2.875,12,-0.47,-0.75,-0.47
21,2.25,13,-0.47,-0.75,-0.47
22,2.25,12,-0.47,-0.75,-0.47
21,2.25,13,0.58,0.58,0.58
22,2.25,12,0.58,0.58,0.58
22,1.25,13,0.58,0.58,0.58
21,2.25,13,-0.65,-0.65,-0.4
21,1.625,14,-0.65,-0.65,-0.4
22,1.25,13,-0.65,-0.65,-0.4
21,1.625,14,-0.4,0.65,-0.65
22,1.25,13,-0.4,0.65,-0.65
22,2.25,14,-0.4,0.65,-0.65
21,1.625,14,0.52,-0.83,-0.21
21,1.375,15,0.52,-0.83,-0.21
22,2.25,14,0.52,-0.83,-0.21
21,1.375,15,-0.1,0.8,0.6
22,2.25,14,-0.1,0.8,0.6
22,1.5,15,-0.1,0.8,0.6
21,1.375,15,0.12,-0.98,0.12
21,1.5,16,0.12,-0.98,0.12
22,1.5,15,0.12,-0.98,0.12
21,1.5,16,-0.12,0.98,-0.12
22,1.5,15,-0.12,0.98,-0.12
22,1.625,16,-0.12,0.98,-0.12
21,1.5,16,0.1,-0.8,0.6
21,2.25,17,0.1,-0.8,0.6
22,1.625,16,0.1,-0.8,0.6
21,2.25,17,0.23,0.91,-0.34
22,1.625,16,0.23,0.91,-0.34
22,2.0,17,0.23,0.91,-0.34
21,2.25,17,-0.24,-0.96,0.12
21,2.375,18,-0.24,-0.96,0.12
22,2.0,17,-0.24,-0.96,0.12
21,2.375,18,0.57,0.77,0.29
22,2.0,17,0.57,0.77,0.29
22,1.625,18,0.57,0.77,0.29
21,2.375,18,-0.59,-0.78,0.2
21,2.625,19,-0.59,-0.78,0.2
22,1.625,18,-0.59,-0.78,0.2
21,2.625,19,0.51,0.81,-0.3
22,1.625,18,0.51,0.81,-0.3
22,2.0,19,0.51,0.81,-0.3
21,2.625,19,-0.45,-0.72,-0.54
21,1.875,20,-0.45,-0.72,-0.54
22,2.0,19,-0.45,-0.72,-0.54
21,1.875,20,-0.42,0.85,-0.32
22,2.0,19,-0.42,0.85,-0.32
22,2.375,20,-0.42,0.85,-0.32
21,1.875,20,0.44,-0.89,0.11
21,2.0,21,0.44,-0.89,0.11
22,2.375,20,0.44,-0.89,0.11
21,2.0,21,-0.12,0.96,0.24
22,2.375,20,-0.12,0.96,0.24
22,2.125,21,-0.12,0.96,0.24
21,2.0,21,0.12,-0.98,0.12
21,2.125,22,0.12,-0.98,0.12
22,2.125,21,0.12,-0.98,0.12
21,2.125,22,0.41,0.82,0.41
22,2.125,21,0.41,0.82,0.41
22,1.625,22,0.41,0.82,0.41
21,2.125,22,-0.44,-0.89,-0.11
21,2.0,23,-0.44,-0.89,-0.11
22,1.625,22,-0.44,-0.89,-0.11
21,2.0,23,0.24,0.96,-0.12
22,1.625,22,0.24,0.96,-0.12
22,1.75,23,0.24,0.96,-0.12
21,2.0,23,-0.24,-0.96,0.12
21,2.125,24,-0.24,-0.96,0.12
22,1.75,23,-0.24,-0.96,0.12
21,2.125,24,0.0,0.94,-0.35
22,1.75,23,0.0,0.94,-0.35
22,2.125,24,0.0,0.94,-0.35
21,2.125,24,0.0,-0.97,0.24
21,2.375,25,0.0,-0.97,0.24
22,2.125,24,0.0,-0.97,0.24
21,2.375,25,-0.37,0.74,-0.56
22,2.125,24,-0.37,0.74,-0.56
22,2.875,25,-0.37,0.74,-0.56
21,2.375,25,0.44,-0.87,0.22
21,2.625,26,0.44,-0.87,0.22
22,2.875,25,0.44,-0.87,0.22
21,2.625,26,0.0,0.97,0.24
22,2.875,25,0.0,0.97,0.24
22,2.625,26,0.0,0.97,0.24
21,2.625,26,0.0,-0.8,-0.6
21,1.875,27,0.0,-0.8,-0.6
22,2.625,26,0.0,-0.8,-0.6
21,1.875,27,-0.33,0.88,0.33
22,2.625,26,-0.33,0.88,0.33
22,2.25,27,-0.33,0.88,0.33
21,1.875,27,0.35,-0.93,-0.12
21,1.75,28,0.35,-0.93,-0.12
22,2.25,27,0.35,-0.93,-0.12
21,1.75,28,0.0,0.89,0.45
22,2.25,27,0.0,0.89,0.45
22,1.75,28,0.0,0.89,0.45
21,1.75,28,0.0,-0.8,-0.6
21,1.0,29,0.0,-0.8,-0.6
22,1.75,28,0.0,-0.8,-0.6
21,1.0,29,-0.76,0.54,-0.35
22,1.75,28,-0.76,0.54,-0.35
22,2.4,29,-0.76,0.54,-0.35
22,2.6,0,-0.87,-0.48,0.07
22,2.75,1,-0.87,-0.48,0.07
23,0.8,0,-0.87,-0.48,0.07
22,2.75,1,0.72,0.57,-0.4
23,0.8,0,0.72,0.57,-0.4
23,1.5,1,0.72,0.57,-0.4
22,2.75,1,-0.69,-0.55,-0.48
22,1.875,2,-0.69,-0.55,-0.48
23,1.5,1,-0.69,-0.55,-0.48
22,1.875,2,0.24,0.96,-0.12
23,1.5,1,0.24,0.96,-0.12
23,1.625,2,0.24,0.96,-0.12
22,1.875,2,-0.2,-0.78,0.59
22,2.625,3,-0.2,-0.78,0.59
23,1.625,2,-0.2,-0.78,0.59
22,2.625,3,0.41,0.82,-0.41
23,1.625,2,0.41,0.82,-0.41
23,2.125,3,0.41,0.82,-0.41
22,2.625,3,-0.42,-0.85,-0.32
22,2.25,4,-0.42,-0.85,-0.32
23,2.125,3,-0.42,-0.85,-0.32
22,2.25,4,0.0,0.99,-0.12
23,2.125,3,0.0,0.99,-0.12
23,2.25,4,0.0,0.99,-0.12
22,2.25,4,0.0,-0.85,0.53
22,2.875,5,0.0,-0.85,0.53
23,2.25,4,0.0,-0.85,0.53
22,2.875,5,0.6,0.8,0.1
23,2.25,4,0.6,0.8,0.1
23,2.125,5,0.6,0.8,0.1
22,2.875,5,-0.56,-0.74,-0.37
22,2.375,6,-0.56,-0.74,-0.37
23,2.125,5,-0.56,-0.74,-0.37
22,2.375,6,0.12,0.98,-0.12
23,2.125,5,0.12,0.98,-0.12
23,2.25,6,0.12,0.98,-0.12
22,2.375,6,-0.12,-0.98,0.12
22,2.5,7,-0.12,-0.98,0.12
23,2.25,6,-0.12,-0.98,0.12
22,2.5,7,-0.37,0.74,-0.56
23,2.25,6,-0.37,0.74,-0.56
23,3.0,7,-0.37,0.74,-0.56
22,2.5,7,0.39,-0.78,-0.49
22,1.875,8,0.39,-0.78,-0.49
23,3.0,7,0.39,-0.78,-0.49
22,1.875,8,-0.49,0.78,0.39
23,3.0,7,-0.49,0.78,0.39
23,2.5,8,-0.49,0.78,0.39
22,1.875,8,0.45,-0.72,0.54
22,2.625,9,0.45,-0.72,0.54
23,2.5,8,0.45,-0.72,0.54
22,2.625,9,0.0,0.99,-0.12
23,2.5,8,0.0,0.99,-0.12
23,2.625,9,0.0,0.99,-0.12
22,2.625,9,0.0,-0.89,0.45
22,3.125,10,0.0,-0.89,0.45
23,2.625,9,0.0,-0.89,0.45
22,3.125,10,0.69,0.61,0.38
23,2.625,9,0.69,0.61,0.38
23,2.0,10,0.69,0.61,0.38
22,3.125,10,-0.65,-0.57,-0.5
22,2.25,11,-0.65,-0.57,-0.5
23,2.0,10,-0.65,-0.57,-0.5
22,2.25,11,0.24,0.97,-0.0
23,2.0,10,0.24,0.97,-0.0
23,2.0,11,0.24,0.97,-0.0
22,2.25,11,-0.24,-0.97,0.0
22,2.25,12,-0.24,-0.97,0.0
23,2.0,11,-0.24,-0.97,0.0
22,2.25,12,-0.57,0.46,-0.68
23,2.0,11,-0.57,0.46,-0.68
23,3.5,12,-0.57,0.46,-0.68
22,2.25,12,0.66,-0.53,-0.53
